Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.978555,1.9164095,1.5905956,1.0824325,1.5227938,0.8054476,1,1,1,1,2,1,1,18.9093
1.2607758,0.96377873,1.6450437,1.8694047,1.6899183,1.2163012,3,3,3,3,2,1,1,29.1698
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
1.0545552,0.6257726,1.748211,1.4831085,0.8290765,0.8054476,1,1,1,1,2,1,1,63.4155
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.7926424,0.8238762,0.69540286,0.65346944,1.5129297,1.7324967,2,2,2,2,2,1,2,77.3507
0.8318089,1.1641856,1.9588435,1.6774248,1.1448662,0.97859997,3,2,1,2,1,1,2,24.3203
1.7684754,1.6591115,1.8942089,1.0188297,1.1964308,1.556843,1,1,1,1,1,1,1,21.8373
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.2607758,0.7763356,1.3795605,1.8026499,1.4479961,1.0842363,3,3,3,3,1,1,2,34.3661
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.3378537,1.7105786,1.9036396,1.877902,1.5227938,1.2725432,3,3,3,3,2,1,2,29.8238
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.978555,1.9164095,1.5905956,1.0824325,1.5227938,0.8054476,1,1,1,1,2,1,1,18.9093
1.2607758,0.96377873,1.6450437,1.8694047,1.6899183,1.2163012,3,3,3,3,2,1,1,29.1698
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
1.0545552,0.6257726,1.748211,1.4831085,0.8290765,0.8054476,1,1,1,1,2,1,1,63.4155
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.7926424,0.8238762,0.69540286,0.65346944,1.5129297,1.7324967,2,2,2,2,2,1,2,77.3507
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.7684754,1.6591115,1.8942089,1.0188297,1.1964308,1.556843,1,1,1,1,1,1,1,21.8373
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.2607758,0.7763356,1.3795605,1.8026499,1.4479961,1.0842363,3,3,3,3,1,1,2,34.3661
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.2607758,0.96377873,1.6450437,1.8694047,1.6899183,1.2163012,3,3,3,3,2,1,1,29.1698
1.3378537,1.7105786,1.9036396,1.877902,1.5227938,1.2725432,3,3,3,3,2,1,2,29.8238
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.9164095,1.5905956,1.0824325,1.5227938,0.8054476,1,1,1,1,2,1,1,18.9093
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
1.7926424,0.8238762,0.69540286,0.65346944,1.5129297,1.7324967,2,2,2,2,2,1,2,77.3507
1.7684754,1.6591115,1.8942089,1.0188297,1.1964308,1.556843,1,1,1,1,1,1,1,21.8373
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.2607758,0.7763356,1.3795605,1.8026499,1.4479961,1.0842363,3,3,3,3,1,1,2,34.3661
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.3378537,1.7105786,1.9036396,1.877902,1.5227938,1.2725432,3,3,3,3,2,1,2,29.8238
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.978555,1.9164095,1.5905956,1.0824325,1.5227938,0.8054476,1,1,1,1,2,1,1,18.9093
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
1.7926424,0.8238762,0.69540286,0.65346944,1.5129297,1.7324967,2,2,2,2,2,1,2,77.3507
1.7684754,0.9625524,1.7706985,1.6902285,1.6563592,0.5890515,2,2,2,2,1,1,1,21.6174
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.2607758,0.7763356,1.3795605,1.8026499,1.4479961,1.0842363,3,3,3,3,1,1,2,34.3661
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.8177263,1.6666114,1.4431463,1.3045262,0.640862,1.7402681,2,2,2,2,1,1,2,30.2334
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
1.7926424,0.8238762,0.69540286,0.65346944,1.5129297,1.7324967,2,2,2,2,2,1,2,77.3507
1.8629156,1.7068858,1.5905956,1.0968487,1.4439857,1.3433781,1,1,1,1,1,1,2,20.7601
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.7684754,0.9625524,1.7706985,1.6902285,1.6563592,0.5890515,2,2,2,2,1,1,1,21.6174
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.2607758,0.7763356,1.3795605,1.8026499,1.4479961,1.0842363,3,3,3,3,1,1,2,34.3661
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.6041247,1.9164095,0.6303469,1.7764866,1.1448662,1.2163012,3,3,3,3,2,1,2,36.51
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.8177263,1.6666114,1.4431463,1.3045262,0.640862,1.7402681,2,2,2,2,1,1,2,30.2334
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
0.6450592,0.81747127,1.0308497,0.8445991,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
1.8629156,1.7068858,1.5905956,1.0968487,1.4439857,1.3433781,1,1,1,1,1,1,2,20.7601
1.7684754,0.9625524,1.7706985,1.6902285,1.6563592,0.5890515,2,2,2,2,1,1,1,21.6174
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.7926424,1.9361254,1.5151219,1.7178583,1.5129297,1.1971867,3,3,3,3,2,1,2,31.0881
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.6041247,1.9164095,0.6303469,1.7764866,1.1448662,1.2163012,3,3,3,3,2,1,2,36.51
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.8177263,1.6666114,1.4431463,1.3045262,0.640862,1.7402681,2,2,2,2,1,1,2,30.2334
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
0.6450592,0.81747127,1.0308497,0.8445991,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.5073076,1.416188,1.4278841,0.8039999,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
1.8629156,1.7068858,1.5905956,1.0968487,1.4439857,1.3433781,1,1,1,1,1,1,2,20.7601
1.7684754,0.9625524,1.7706985,1.6902285,1.6563592,0.5890515,2,2,2,2,1,1,1,21.6174
1.2035855,1.7105786,0.54708123,0.5226507,1.5227938,1.7577608,3,3,3,3,1,1,2,23.8033
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.6072137,1.7527103,1.5151219,1.7178583,1.534072,0.8054476,1,1,1,1,2,1,2,22.6992
1.8369914,1.1238669,1.1112996,1.5709817,0.62974787,1.5729808,2,2,2,2,1,1,2,32.4268
1.5965189,1.7341633,0.93029296,0.8889931,1.5887733,0.91051155,1,1,1,1,1,1,1,23.3143
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
1.7926424,1.1068597,1.1315842,1.7178583,1.5262976,1.1971867,3,3,3,3,1,1,1,30.9521
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
1.772788,0.5637264,1.8444078,0.8292335,0.62837,0.8862896,3,3,3,3,1,1,1,70.1522
0.6450592,0.81747127,1.0308497,0.8445991,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.3885868,1.6028231,0.52968794,1.7860594,0.85069954,0.72609794,1,1,1,1,2,1,2,27.2657
1.2607758,0.8828791,0.52968794,1.7860594,1.6899183,1.2163012,3,3,3,3,2,1,2,29.1698
1.6041247,1.9164095,0.6303469,1.7764866,1.1448662,1.2163012,3,3,3,3,2,1,2,36.51
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
1.8629156,1.7068858,1.5905956,1.0968487,1.4439857,1.3433781,1,1,1,1,1,1,2,20.7601
1.7684754,0.9625524,1.7706985,1.6902285,1.6563592,0.5890515,2,2,2,2,1,1,1,21.6174
1.0656109,1.7382654,0.9247358,0.5226507,1.5227938,1.6115335,3,3,3,3,2,1,2,25.301
1.0800521,1.7825378,1.4395515,1.4011981,0.62974787,0.5523163,3,3,3,3,1,1,2,94.8459
1.8369914,1.1238669,1.1112996,1.5709817,0.62974787,1.5729808,2,2,2,2,1,1,2,32.4268
1.6041247,1.9164095,0.6303469,1.7764866,1.1448662,1.2163012,3,3,3,3,2,1,2,36.51
1.5727317,1.4866219,1.622819,1.2705914,0.7640125,1.5086231,1,1,1,1,1,1,1,25.9292
0.6170659,0.76420975,0.81041974,1.877902,1.5227938,1.3071651,3,3,3,3,2,1,1,29.3406
1.7066453,1.2541834,1.622819,1.3081598,0.7640125,1.4217829,1,1,1,1,1,1,2,28.0204
1.3378537,1.7105786,1.9036396,1.3406769,1.5227938,1.2725432,3,3,3,3,1,1,2,29.8238
1.7926424,1.1068597,1.1315842,1.7178583,1.5262976,1.1971867,3,3,3,3,1,1,1,30.9521
0.7878084,1.4456114,1.4278841,1.6382242,1.5628116,1.4747471,3,3,3,3,1,1,1,26.587
1.4811324,1.7825378,1.5156627,0.8592466,1.6855999,1.2163012,3,3,3,3,1,1,2,29.2046
1.5643475,1.7825378,1.5905956,1.3045262,0.62974787,1.7402681,1,1,1,1,1,1,1,23.2772
1.978555,1.9164095,1.5905956,1.3045262,1.1448662,1.7402681,1,1,1,1,1,1,2,18.9093
1.978555,1.0595572,0.8000344,1.877902,1.6355237,1.2725432,3,3,3,3,2,1,2,28.3315
1.7926424,1.1068597,1.1315842,1.7178583,1.0314703,1.1971867,3,3,3,3,1,1,2,39.8656
1.3885868,1.6028231,0.52968794,1.7860594,0.85069954,0.72609794,1,1,1,1,2,1,2,27.2657
0.89982563,1.1613656,0.8915888,0.57849133,1.4158974,1.9935578,1,1,1,1,1,1,2,44.6324
1.9978867,1.9164095,1.5905956,1.6774248,1.1448662,1.176129,3,3,3,3,1,1,2,37.1952
1.6825376,1.3049912,1.4576664,0.69391704,1.282494,0.6162851,1,1,1,1,1,1,1,27.5088
1.3924594,1.4878007,0.9259608,1.8026499,1.4479961,1.6065899,3,3,3,3,1,1,1,26.5482
0.85114956,1.0567553,1.2593007,1.8637935,1.7804865,0.8054476,1,1,1,1,1,1,1,49.2421
1.3973377,0.50862616,0.6167968,1.837271,0.86394155,0.83434075,3,3,3,3,2,1,2,55.8037
0.89982563,0.9212891,0.8915888,1.7034538,1.1448662,1.4217829,1,1,1,1,1,1,2,51.0774
